PAGE_NAME,IS_MOBILE,RAW_TRAFFIC,RAW_TRAFFIC_WITH_CALL,CALL_TO_TRAFFIC_RATIO
main>it>subpage2>subsubpage_k,MOB,1452,387,0.2665289256198347
main>it>subpage2>subsubpage_l,MOB,817,277,0.3390452876376989
main>it>subpage2>subsubpage_m,MOB,77,1,0.012987012987012988
main>it>subpage2>subsubpage_s,MOB,25,4,0.16
main>it>subpage2>subsubpage_t,MOB,1050,286,0.2723809523809524
main>it>subpage2>subsubpage_u,MOB,26,11,0.4230769230769231
main>it>subpage2>subsubpage_v,MOB,261,49,0.18773946360153257
main>it>subpage2>subsubpage_w,MOB,16,1,0.0625
main>it>subpage2>subsubpage_y,MOB,33,1,0.030303030303030304
main>it>subpage2>subsubpage_z,MOB,10,1,0.1
main>it>subpage3>subsubpage_a,MOB,34,1,0.029411764705882353
main>it>subpage3>subsubpage_c,MOB,1866,511,0.27384780278670956
main>it>subpage3>subsubpage_e,MOB,477,148,0.31027253668763105
main>it>subpage3>subsubpage_f,MOB,95775,24779,0.25872096058470373
main>it>subpage3>subsubpage_h,MOB,49,16,0.32653061224489793
main>it>subpage3>subsubpage_m,MOB,347,28,0.08069164265129683
main>it>subpage3>subsubpage_o,MOB,134,27,0.20149253731343283
main>it>subpage3>subsubpage_p,MOB,26112,2410,0.09229473039215687
main>it>subpage3>subsubpage_r,MOB,697,109,0.1563845050215208
main>it>subpage3>subsubpage_w,MOB,60,20,0.3333333333333333
main>it>subpage4>subsubpage_a,MOB,11,1,0.09090909090909091
main>it>subpage4>subsubpage_f,MOB,12,-1,-0.08333333333333333
main>it>subpage4>subsubpage_g,MOB,450,50,0.1111111111111111
main>it>subpage4>subsubpage_h,MOB,917,39,0.04252998909487459
main>it>subpage4>subsubpage_i,MOB,224,-17,-0.07589285714285714
main>it>subpage4>subsubpage_j,MOB,380,11,0.02894736842105263
main>it>subpage4>subsubpage_k,MOB,33,9,0.2727272727272727
main>it>subpage4>subsubpage_l,MOB,35,14,0.4
main>it>subpage4>subsubpage_m,MOB,292,22,0.07534246575342465
main>it>subpage4>subsubpage_o,MOB,413,124,0.30024213075060535
main>it>subpage4>subsubpage_q,MOB,32,10,0.3125
main>it>subpage4>subsubpage_w,MOB,320,-7,-0.021875
main>it>subpage5>subsubpage_a,MOB,368,53,0.14402173913043478
main>it>subpage5>subsubpage_c,MOB,90,12,0.13333333333333333
main>it>subpage5>subsubpage_e,MOB,15,2,0.13333333333333333
main>it>subpage5>subsubpage_m,MOB,35,-3,-0.08571428571428572
main>it>subpage5>subsubpage_n,MOB,662,64,0.09667673716012085
main>it>subpage5>subsubpage_o,MOB,103,32,0.3106796116504854
main>it>subpage5>subsubpage_t,MOB,351,119,0.33903133903133903
main>it>subpage5>subsubpage_z,MOB,34,14,0.4117647058823529
main>it>subpage6>subsubpage_c,MOB,115,11,0.09565217391304348
main>it>subpage6>subsubpage_d,MOB,35,15,0.42857142857142855
main>it>subpage6>subsubpage_e,MOB,147,36,0.24489795918367346
main>it>subpage6>subsubpage_f,MOB,19,-1,-0.05263157894736842
main>it>subpage6>subsubpage_g,MOB,177,47,0.2655367231638418
main>it>subpage6>subsubpage_h,MOB,380,36,0.09473684210526316
main>it>subpage6>subsubpage_j,MOB,215,49,0.22790697674418606
main>it>subpage6>subsubpage_k,MOB,7893,1062,0.1345496009122007
main>it>subpage6>subsubpage_l,MOB,36,12,0.3333333333333333
main>it>subpage6>subsubpage_m,MOB,108,20,0.18518518518518517
main>it>subpage6>subsubpage_s,MOB,79,8,0.10126582278481013
main>it>subpage6>subsubpage_w,MOB,46,13,0.2826086956521739
main>it>subpage6>subsubpage_x,MOB,1874,353,0.18836712913553896
main>it>subpage6>subsubpage_z,MOB,5749,506,0.08801530700991476
main>it>subpage7>subsubpage_a,MOB,33,11,0.3333333333333333
main>it>subpage7>subsubpage_b,MOB,367,32,0.08719346049046321
main>it>subpage7>subsubpage_c,MOB,46,2,0.043478260869565216
main>it>subpage7>subsubpage_e,MOB,117,8,0.06837606837606838
main>it>subpage7>subsubpage_f,MOB,148,-10,-0.06756756756756757
main>it>subpage7>subsubpage_h,MOB,16,1,0.0625
main>it>subpage7>subsubpage_i,MOB,452,194,0.42920353982300885
main>it>subpage7>subsubpage_k,MOB,4,0,0.0
main>it>subpage7>subsubpage_n,MOB,50,7,0.14
main>it>subpage7>subsubpage_o,MOB,334,-5,-0.014970059880239521
main>it>subpage7>subsubpage_p,MOB,119,6,0.05042016806722689
main>it>subpage8>subsubpage_e,MOB,20,7,0.35
main>it>subpage8>subsubpage_f,MOB,2019,574,0.2842991579990094
main>it>subpage8>subsubpage_g,MOB,29,1,0.034482758620689655
main>it>subpage8>subsubpage_h,MOB,43,6,0.13953488372093023
main>it>subpage8>subsubpage_j,MOB,19,0,0.0
main>it>subpage8>subsubpage_l,MOB,185,6,0.032432432432432434
main>it>subpage8>subsubpage_n,MOB,135,1,0.007407407407407408
main>it>subpage8>subsubpage_r,MOB,23,0,0.0
main>it>subpage8>subsubpage_t,MOB,182,36,0.1978021978021978
main>it>subpage8>subsubpage_y,MOB,599,143,0.2387312186978297
main>it>subpage8>subsubpage_z,MOB,20,4,0.2
main>it>subpage9>subsubpage_c,MOB,152,18,0.11842105263157894
main>it>subpage9>subsubpage_d,MOB,9,0,0.0
main>it>subpage9>subsubpage_i,MOB,112,15,0.13392857142857142
main>it>subpage9>subsubpage_k,MOB,7,0,0.0
main>it>subpage9>subsubpage_o,MOB,65,18,0.27692307692307694
main>it>subpage9>subsubpage_r,MOB,29,6,0.20689655172413793
main>it>subpage9>subsubpage_t,MOB,158,41,0.25949367088607594
main>it>subpage9>subsubpage_w,MOB,27,2,0.07407407407407407
main>it>subpage9>subsubpage_x,MOB,34,-4,-0.11764705882352941
main>it>subpage9>subsubpage_z,MOB,32,9,0.28125
main>payments>subpage10>subsubpage_a,MOB,26,8,0.3076923076923077
main>payments>subpage10>subsubpage_c,MOB,67,-4,-0.05970149253731343
main>payments>subpage10>subsubpage_d,MOB,891,152,0.17059483726150393
main>payments>subpage10>subsubpage_e,MOB,82,26,0.3170731707317073
main>payments>subpage10>subsubpage_f,MOB,40,0,0.0
main>payments>subpage10>subsubpage_g,MOB,22,9,0.4090909090909091
main>payments>subpage10>subsubpage_i,MOB,477,46,0.09643605870020965
main>payments>subpage10>subsubpage_j,MOB,11,0,0.0
main>payments>subpage10>subsubpage_m,MOB,46,16,0.34782608695652173
main>payments>subpage10>subsubpage_n,MOB,56,11,0.19642857142857142
main>payments>subpage10>subsubpage_o,MOB,154,8,0.05194805194805195
main>payments>subpage10>subsubpage_q,MOB,343,96,0.27988338192419826
main>payments>subpage10>subsubpage_r,MOB,13,-1,-0.07692307692307693
main>payments>subpage10>subsubpage_s,MOB,1051,444,0.4224548049476689
main>payments>subpage10>subsubpage_u,MOB,322,8,0.024844720496894408
main>payments>subpage10>subsubpage_w,MOB,162,31,0.19135802469135801
main>payments>subpage10>subsubpage_x,MOB,3368,303,0.08996437054631828
main>payments>subpage1>subsubpage_a,MOB,48,10,0.20833333333333334
main>payments>subpage1>subsubpage_b,MOB,407,115,0.28255528255528256
main>payments>subpage1>subsubpage_c,MOB,87,2,0.022988505747126436
main>payments>subpage1>subsubpage_d,MOB,647,173,0.26738794435857804
main>payments>subpage1>subsubpage_e,MOB,17,1,0.058823529411764705
main>payments>subpage1>subsubpage_g,MOB,257,12,0.04669260700389105
main>payments>subpage1>subsubpage_h,MOB,2407,280,0.11632737847943499
main>payments>subpage1>subsubpage_m,MOB,26,0,0.0
main>payments>subpage1>subsubpage_t,MOB,176,5,0.028409090909090908
main>payments>subpage2>subsubpage_a,MOB,44,12,0.2727272727272727
main>payments>subpage2>subsubpage_b,MOB,908,115,0.12665198237885464
main>payments>subpage2>subsubpage_c,MOB,93,29,0.3118279569892473
main>payments>subpage2>subsubpage_f,MOB,422,90,0.2132701421800948
main>payments>subpage2>subsubpage_g,MOB,356,-1,-0.0028089887640449437
main>payments>subpage2>subsubpage_h,MOB,109,-14,-0.12844036697247707
main>payments>subpage2>subsubpage_i,MOB,920,43,0.04673913043478261
main>payments>subpage2>subsubpage_o,MOB,69,13,0.18840579710144928
main>payments>subpage2>subsubpage_p,MOB,106,16,0.1509433962264151
main>payments>subpage2>subsubpage_s,MOB,541,13,0.024029574861367836
main>payments>subpage2>subsubpage_w,MOB,346,104,0.30057803468208094
main>payments>subpage2>subsubpage_x,MOB,526,-58,-0.11026615969581749
main>payments>subpage2>subsubpage_y,MOB,67,-2,-0.029850746268656716
main>payments>subpage2>subsubpage_z,MOB,2009,339,0.16874066699850673
main>payments>subpage3>subsubpage_c,MOB,86,41,0.47674418604651164
main>payments>subpage3>subsubpage_d,MOB,27,5,0.18518518518518517
main>payments>subpage3>subsubpage_f,MOB,95,0,0.0
main>payments>subpage3>subsubpage_g,MOB,36,8,0.2222222222222222
main>payments>subpage3>subsubpage_h,MOB,24,6,0.25
main>payments>subpage3>subsubpage_j,MOB,83,24,0.2891566265060241
main>payments>subpage3>subsubpage_m,MOB,127,11,0.08661417322834646
main>payments>subpage3>subsubpage_n,MOB,42,1,0.023809523809523808
main>payments>subpage3>subsubpage_o,MOB,5877,985,0.1676025182916454
main>payments>subpage3>subsubpage_p,MOB,15,3,0.2
main>payments>subpage3>subsubpage_q,MOB,11,4,0.36363636363636365
main>payments>subpage3>subsubpage_s,MOB,1821,844,0.4634816035145524
main>payments>subpage3>subsubpage_t,MOB,137,5,0.0364963503649635
main>payments>subpage3>subsubpage_u,MOB,379,27,0.0712401055408971
main>payments>subpage3>subsubpage_w,MOB,6,0,0.0
main>payments>subpage3>subsubpage_x,MOB,17,1,0.058823529411764705
main>payments>subpage4>subsubpage_b,MOB,85,19,0.2235294117647059
main>payments>subpage4>subsubpage_d,MOB,14,3,0.21428571428571427
main>payments>subpage4>subsubpage_e,MOB,19,3,0.15789473684210525
main>payments>subpage4>subsubpage_f,MOB,148,52,0.35135135135135137
main>payments>subpage4>subsubpage_j,MOB,16,2,0.125
main>payments>subpage4>subsubpage_l,MOB,460,-3,-0.006521739130434782
main>payments>subpage4>subsubpage_m,MOB,27,-2,-0.07407407407407407
main>payments>subpage4>subsubpage_o,MOB,83,0,0.0
main>payments>subpage4>subsubpage_p,MOB,70,0,0.0
main>payments>subpage4>subsubpage_s,MOB,5141,-681,-0.13246450106983076
main>payments>subpage4>subsubpage_u,MOB,54,13,0.24074074074074073
main>payments>subpage4>subsubpage_w,MOB,76,13,0.17105263157894737
main>payments>subpage4>subsubpage_x,MOB,233,20,0.08583690987124463
main>payments>subpage4>subsubpage_z,MOB,28,0,0.0
main>payments>subpage5>subsubpage_a,MOB,161,-14,-0.08695652173913043
main>payments>subpage5>subsubpage_b,MOB,46,0,0.0
main>payments>subpage5>subsubpage_i,MOB,15,6,0.4
main>payments>subpage5>subsubpage_j,MOB,2090,-379,-0.1813397129186603
main>payments>subpage5>subsubpage_l,MOB,75,12,0.16
main>payments>subpage5>subsubpage_m,MOB,199,52,0.2613065326633166
main>payments>subpage5>subsubpage_q,MOB,3828,652,0.1703239289446186
main>payments>subpage5>subsubpage_s,MOB,80,8,0.1
main>payments>subpage6>subsubpage_a,MOB,249,66,0.26506024096385544
main>payments>subpage6>subsubpage_d,MOB,2569,-39,-0.01518100428182172
main>payments>subpage6>subsubpage_f,MOB,6600,1540,0.23333333333333334
main>payments>subpage6>subsubpage_g,MOB,32,11,0.34375
main>payments>subpage6>subsubpage_i,MOB,11520,-71,-0.006163194444444444
main>payments>subpage6>subsubpage_k,MOB,45,1,0.022222222222222223
main>payments>subpage6>subsubpage_p,MOB,16095,2742,0.17036346691519105
main>payments>subpage6>subsubpage_s,MOB,26,7,0.2692307692307692
main>payments>subpage6>subsubpage_t,MOB,115,40,0.34782608695652173
main>payments>subpage6>subsubpage_u,MOB,98,24,0.24489795918367346
main>payments>subpage6>subsubpage_v,MOB,617,30,0.04862236628849271
main>payments>subpage6>subsubpage_w,MOB,78,-1,-0.01282051282051282
main>payments>subpage6>subsubpage_y,MOB,36,6,0.16666666666666666
main>payments>subpage6>subsubpage_z,MOB,49,10,0.20408163265306123
main>payments>subpage7>subsubpage_a,MOB,450,-6,-0.013333333333333334
main>payments>subpage7>subsubpage_b,MOB,21,3,0.14285714285714285
main>payments>subpage7>subsubpage_d,MOB,19,3,0.15789473684210525
main>payments>subpage7>subsubpage_h,MOB,64,19,0.296875
main>payments>subpage7>subsubpage_o,MOB,129,0,0.0
main>payments>subpage7>subsubpage_p,MOB,38,8,0.21052631578947367
main>payments>subpage7>subsubpage_s,MOB,97,-2,-0.020618556701030927
main>payments>subpage7>subsubpage_w,MOB,89,7,0.07865168539325842
main>payments>subpage7>subsubpage_x,MOB,16,2,0.125
main>payments>subpage7>subsubpage_z,MOB,10168,3840,0.3776553894571204
main>payments>subpage8>subsubpage_a,MOB,94,61,0.648936170212766
main>payments>subpage8>subsubpage_d,MOB,186,35,0.1881720430107527
main>payments>subpage8>subsubpage_e,MOB,17,3,0.17647058823529413
main>payments>subpage8>subsubpage_f,MOB,640,192,0.3
main>payments>subpage8>subsubpage_h,MOB,42,-2,-0.047619047619047616
main>payments>subpage8>subsubpage_i,MOB,19,5,0.2631578947368421
main>payments>subpage8>subsubpage_j,MOB,553,-20,-0.03616636528028933
main>payments>subpage8>subsubpage_k,MOB,133,52,0.39097744360902253
main>payments>subpage8>subsubpage_o,MOB,141,51,0.3617021276595745
main>payments>subpage8>subsubpage_p,MOB,1788,402,0.22483221476510068
main>payments>subpage8>subsubpage_q,MOB,348,10,0.028735632183908046
main>payments>subpage8>subsubpage_r,MOB,65,26,0.4
main>payments>subpage8>subsubpage_s,MOB,40,7,0.175
main>payments>subpage8>subsubpage_t,MOB,39,6,0.15384615384615385
main>payments>subpage8>subsubpage_v,MOB,71,16,0.22535211267605634
main>payments>subpage8>subsubpage_w,MOB,346,-36,-0.10404624277456648
main>payments>subpage8>subsubpage_x,MOB,519,111,0.2138728323699422
main>payments>subpage8>subsubpage_y,MOB,90,26,0.28888888888888886
main>payments>subpage8>subsubpage_z,MOB,49,9,0.1836734693877551
main>payments>subpage9>subsubpage_a,MOB,17,3,0.17647058823529413
main>payments>subpage9>subsubpage_c,MOB,81,0,0.0
main>payments>subpage9>subsubpage_e,MOB,183,45,0.2459016393442623
main>payments>subpage9>subsubpage_f,MOB,69,12,0.17391304347826086
main>payments>subpage9>subsubpage_h,MOB,7,1,0.14285714285714285
main>payments>subpage9>subsubpage_n,MOB,24,1,0.041666666666666664
main>payments>subpage9>subsubpage_o,MOB,388,108,0.27835051546391754
main>payments>subpage9>subsubpage_r,MOB,17,5,0.29411764705882354
main>payments>subpage9>subsubpage_t,MOB,141,29,0.20567375886524822
main>payments>subpage9>subsubpage_u,MOB,339,96,0.2831858407079646
main>payments>subpage9>subsubpage_v,MOB,1178,411,0.34889643463497455
main>payments>subpage9>subsubpage_x,MOB,269,104,0.38661710037174724
main>payments>subpage9>subsubpage_z,MOB,1566,288,0.1839080459770115
main>rewards>subpage10>subsubpage_b,MOB,142,16,0.11267605633802817
main>rewards>subpage10>subsubpage_c,MOB,207,18,0.08695652173913043
main>rewards>subpage10>subsubpage_d,MOB,38309,5825,0.15205304236602366
main>rewards>subpage10>subsubpage_f,MOB,243,56,0.23045267489711935
main>rewards>subpage10>subsubpage_g,MOB,206,59,0.28640776699029125
main>rewards>subpage10>subsubpage_p,MOB,56,4,0.07142857142857142
main>rewards>subpage10>subsubpage_r,MOB,22,3,0.13636363636363635
main>rewards>subpage10>subsubpage_s,MOB,774,0,0.0
main>rewards>subpage10>subsubpage_w,MOB,414,140,0.33816425120772947
main>rewards>subpage10>subsubpage_x,MOB,22,2,0.09090909090909091
main>rewards>subpage1>subsubpage_a,MOB,854,174,0.20374707259953162
main>rewards>subpage1>subsubpage_b,MOB,143,6,0.04195804195804196
main>rewards>subpage1>subsubpage_d,MOB,709,74,0.10437235543018336
main>rewards>subpage1>subsubpage_e,MOB,21,0,0.0
main>rewards>subpage1>subsubpage_f,MOB,79,32,0.4050632911392405
main>rewards>subpage1>subsubpage_g,MOB,57,11,0.19298245614035087
main>rewards>subpage1>subsubpage_n,MOB,9,1,0.1111111111111111
main>rewards>subpage1>subsubpage_p,MOB,129,1,0.007751937984496124
main>rewards>subpage1>subsubpage_q,MOB,23,1,0.043478260869565216
main>rewards>subpage1>subsubpage_r,MOB,927,218,0.23516720604099245
main>rewards>subpage1>subsubpage_s,MOB,141,56,0.3971631205673759
main>rewards>subpage1>subsubpage_t,MOB,80,-5,-0.0625
main>rewards>subpage1>subsubpage_u,MOB,94,1,0.010638297872340425
main>rewards>subpage1>subsubpage_w,MOB,253,31,0.1225296442687747
main>rewards>subpage1>subsubpage_y,MOB,554,30,0.05415162454873646
main>rewards>subpage1>subsubpage_z,MOB,267,-26,-0.09737827715355805
main>rewards>subpage2>subsubpage_a,MOB,23,3,0.13043478260869565
main>rewards>subpage2>subsubpage_c,MOB,42,11,0.2619047619047619
main>rewards>subpage2>subsubpage_d,MOB,18,-1,-0.05555555555555555
main>rewards>subpage2>subsubpage_f,MOB,24,4,0.16666666666666666
main>rewards>subpage2>subsubpage_h,MOB,35,10,0.2857142857142857
main>rewards>subpage2>subsubpage_i,MOB,175,52,0.29714285714285715
main>rewards>subpage2>subsubpage_o,MOB,14,1,0.07142857142857142
main>rewards>subpage2>subsubpage_s,MOB,134,66,0.4925373134328358
main>rewards>subpage2>subsubpage_t,MOB,1135,264,0.23259911894273128
main>rewards>subpage2>subsubpage_v,MOB,734,20,0.027247956403269755
main>rewards>subpage2>subsubpage_x,MOB,25,7,0.28
main>rewards>subpage2>subsubpage_y,MOB,22,0,0.0
main>rewards>subpage2>subsubpage_z,MOB,907,258,0.2844542447629548
main>rewards>subpage3>subsubpage_c,MOB,169,-6,-0.03550295857988166
main>rewards>subpage3>subsubpage_e,MOB,64,17,0.265625
main>rewards>subpage3>subsubpage_g,MOB,154,9,0.05844155844155844
main>rewards>subpage3>subsubpage_n,MOB,20,6,0.3
main>rewards>subpage3>subsubpage_p,MOB,33,8,0.24242424242424243
main>rewards>subpage3>subsubpage_s,MOB,40,8,0.2
main>rewards>subpage3>subsubpage_t,MOB,23,3,0.13043478260869565
main>rewards>subpage3>subsubpage_v,MOB,14,4,0.2857142857142857
main>rewards>subpage3>subsubpage_w,MOB,19,-2,-0.10526315789473684
main>rewards>subpage4>subsubpage_b,MOB,31,6,0.1935483870967742
main>rewards>subpage4>subsubpage_c,MOB,65,13,0.2
main>rewards>subpage4>subsubpage_d,MOB,19,4,0.21052631578947367
main>rewards>subpage4>subsubpage_f,MOB,30,8,0.26666666666666666
main>rewards>subpage4>subsubpage_k,MOB,154,108,0.7012987012987013
main>rewards>subpage4>subsubpage_n,MOB,9,1,0.1111111111111111
main>rewards>subpage4>subsubpage_p,MOB,97,26,0.26804123711340205
main>rewards>subpage4>subsubpage_s,MOB,8,1,0.125
main>rewards>subpage4>subsubpage_t,MOB,4226,1630,0.38570752484619025
main>rewards>subpage4>subsubpage_v,MOB,93,-14,-0.15053763440860216
main>rewards>subpage4>subsubpage_w,MOB,302,122,0.40397350993377484
main>rewards>subpage5>subsubpage_f,MOB,12013,569,0.04736535419961708
main>rewards>subpage5>subsubpage_g,MOB,39,-7,-0.1794871794871795
main>rewards>subpage5>subsubpage_i,MOB,1129,-13,-0.011514614703277236
main>rewards>subpage5>subsubpage_k,MOB,419,51,0.12171837708830549
main>rewards>subpage5>subsubpage_s,MOB,59,10,0.1694915254237288
main>rewards>subpage5>subsubpage_t,MOB,11,1,0.09090909090909091
main>rewards>subpage5>subsubpage_u,MOB,56,15,0.26785714285714285
main>rewards>subpage5>subsubpage_x,MOB,247,35,0.1417004048582996
main>rewards>subpage6>subsubpage_a,MOB,126,17,0.1349206349206349
main>rewards>subpage6>subsubpage_d,MOB,34,-5,-0.14705882352941177
main>rewards>subpage6>subsubpage_e,MOB,149,33,0.2214765100671141
main>rewards>subpage6>subsubpage_j,MOB,327,98,0.2996941896024465
main>rewards>subpage6>subsubpage_k,MOB,648,56,0.08641975308641975
main>rewards>subpage6>subsubpage_l,MOB,158,-20,-0.12658227848101267
main>rewards>subpage6>subsubpage_m,MOB,212,-10,-0.04716981132075472
main>rewards>subpage6>subsubpage_n,MOB,71,28,0.39436619718309857
main>rewards>subpage6>subsubpage_o,MOB,117,6,0.05128205128205128
main>rewards>subpage6>subsubpage_q,MOB,14,0,0.0
main>rewards>subpage6>subsubpage_s,MOB,21,0,0.0
main>rewards>subpage6>subsubpage_v,MOB,22,5,0.22727272727272727
main>rewards>subpage6>subsubpage_w,MOB,76,4,0.05263157894736842
main>rewards>subpage6>subsubpage_x,MOB,101,1,0.009900990099009901
main>rewards>subpage6>subsubpage_y,MOB,56,-4,-0.07142857142857142
main>rewards>subpage6>subsubpage_z,MOB,210,28,0.13333333333333333
main>rewards>subpage7>subsubpage_b,MOB,8,2,0.25
main>rewards>subpage7>subsubpage_f,MOB,17226,2201,0.1277719725995588
main>rewards>subpage7>subsubpage_h,MOB,21622,6104,0.2823050596614559
main>rewards>subpage7>subsubpage_j,MOB,103,18,0.17475728155339806
main>rewards>subpage7>subsubpage_n,MOB,53,9,0.16981132075471697
main>rewards>subpage7>subsubpage_p,MOB,129,22,0.17054263565891473
main>rewards>subpage7>subsubpage_s,MOB,25,4,0.16
main>rewards>subpage7>subsubpage_v,MOB,34,10,0.29411764705882354
main>rewards>subpage7>subsubpage_w,MOB,164,36,0.21951219512195122
main>rewards>subpage7>subsubpage_x,MOB,31,1,0.03225806451612903
main>rewards>subpage8>subsubpage_a,MOB,92,15,0.16304347826086957
main>rewards>subpage8>subsubpage_c,MOB,81,11,0.13580246913580246
main>rewards>subpage8>subsubpage_i,MOB,9,2,0.2222222222222222
main>rewards>subpage8>subsubpage_l,MOB,52,9,0.17307692307692307
main>rewards>subpage8>subsubpage_n,MOB,61,13,0.21311475409836064
main>rewards>subpage8>subsubpage_o,MOB,956,-68,-0.07112970711297072
main>rewards>subpage8>subsubpage_p,MOB,75,15,0.2
main>rewards>subpage8>subsubpage_r,MOB,89,30,0.33707865168539325
main>rewards>subpage8>subsubpage_s,MOB,43,-2,-0.046511627906976744
main>rewards>subpage8>subsubpage_t,MOB,223,87,0.3901345291479821
main>rewards>subpage8>subsubpage_u,MOB,122,23,0.1885245901639344
main>rewards>subpage8>subsubpage_z,MOB,815,96,0.11779141104294479
main>rewards>subpage9>subsubpage_b,MOB,12,-1,-0.08333333333333333
main>rewards>subpage9>subsubpage_d,MOB,21,6,0.2857142857142857
main>rewards>subpage9>subsubpage_e,MOB,302,1,0.0033112582781456954
main>rewards>subpage9>subsubpage_g,MOB,190,13,0.06842105263157895
main>rewards>subpage9>subsubpage_h,MOB,26,6,0.23076923076923078
main>rewards>subpage9>subsubpage_k,MOB,38,0,0.0
main>rewards>subpage9>subsubpage_m,MOB,63572,125,0.001966274460454288
main>rewards>subpage9>subsubpage_n,MOB,860,-19,-0.022093023255813953
main>rewards>subpage9>subsubpage_o,MOB,125,16,0.128
main>rewards>subpage9>subsubpage_r,MOB,20,4,0.2
main>rewards>subpage9>subsubpage_s,MOB,58,12,0.20689655172413793
main>rewards>subpage9>subsubpage_w,MOB,9553,2016,0.21103318329320633
main>rewards>subpage9>subsubpage_x,MOB,172,16,0.09302325581395349
main>rewards>subpage9>subsubpage_y,MOB,453,77,0.16997792494481237
main>account>subpage10>subsubpage_c,OLB,178,8,0.0449438202247191
main>account>subpage10>subsubpage_e,OLB,153,68,0.4444444444444444
main>account>subpage10>subsubpage_h,OLB,11,2,0.18181818181818182
main>account>subpage10>subsubpage_m,OLB,128,-18,-0.140625
main>account>subpage10>subsubpage_o,OLB,63,0,0.0
main>account>subpage10>subsubpage_p,OLB,82,32,0.3902439024390244
main>account>subpage10>subsubpage_q,OLB,18,-1,-0.05555555555555555
main>account>subpage10>subsubpage_r,OLB,27,2,0.07407407407407407
main>account>subpage10>subsubpage_s,OLB,37,7,0.1891891891891892
main>account>subpage10>subsubpage_v,OLB,47,0,0.0
main>account>subpage10>subsubpage_x,OLB,201,62,0.30845771144278605
main>account>subpage10>subsubpage_y,OLB,11,4,0.36363636363636365
main>account>subpage10>subsubpage_z,OLB,163,4,0.024539877300613498
main>account>subpage1>subsubpage_a,OLB,32,10,0.3125
main>account>subpage1>subsubpage_b,OLB,11,0,0.0
main>account>subpage1>subsubpage_c,OLB,133,0,0.0
main>account>subpage1>subsubpage_d,OLB,32,6,0.1875
main>account>subpage1>subsubpage_g,OLB,200,37,0.185
main>account>subpage1>subsubpage_h,OLB,30,1,0.03333333333333333
main>account>subpage1>subsubpage_i,OLB,173,47,0.27167630057803466
main>account>subpage1>subsubpage_j,OLB,11906,-837,-0.07030068872837225
main>account>subpage1>subsubpage_l,OLB,366,7,0.01912568306010929
main>account>subpage1>subsubpage_o,OLB,7791,-91,-0.011680143755615454
main>account>subpage1>subsubpage_p,OLB,38,10,0.2631578947368421
main>account>subpage1>subsubpage_q,OLB,15,4,0.26666666666666666
main>account>subpage1>subsubpage_r,OLB,65,16,0.24615384615384617
main>account>subpage1>subsubpage_w,OLB,38,-1,-0.02631578947368421
main>account>subpage1>subsubpage_x,OLB,15,2,0.13333333333333333
main>account>subpage1>subsubpage_y,OLB,197,43,0.2182741116751269
main>account>subpage2>subsubpage_a,OLB,71,-6,-0.08450704225352113
main>account>subpage2>subsubpage_c,OLB,1834,49,0.026717557251908396
main>account>subpage2>subsubpage_d,OLB,12,3,0.25
main>account>subpage2>subsubpage_e,OLB,99,25,0.25252525252525254
main>account>subpage2>subsubpage_h,OLB,254,47,0.18503937007874016
main>account>subpage2>subsubpage_j,OLB,22,5,0.22727272727272727
main>account>subpage2>subsubpage_l,OLB,647,128,0.19783616692426584
main>account>subpage2>subsubpage_m,OLB,16,2,0.125
main>account>subpage2>subsubpage_r,OLB,38,5,0.13157894736842105
main>account>subpage2>subsubpage_s,OLB,26,0,0.0
main>account>subpage2>subsubpage_v,OLB,47,5,0.10638297872340426
main>account>subpage2>subsubpage_w,OLB,27,2,0.07407407407407407
main>account>subpage2>subsubpage_z,OLB,228,113,0.4956140350877193
main>account>subpage3>subsubpage_c,OLB,16,3,0.1875
main>account>subpage3>subsubpage_d,OLB,41,6,0.14634146341463414
main>account>subpage3>subsubpage_g,OLB,8158,939,0.11510174062270165
main>account>subpage3>subsubpage_h,OLB,1011,134,0.13254203758654798
main>account>subpage3>subsubpage_l,OLB,128,14,0.109375
main>account>subpage3>subsubpage_n,OLB,28,6,0.21428571428571427
main>account>subpage3>subsubpage_o,OLB,12,1,0.08333333333333333
main>account>subpage3>subsubpage_q,OLB,54,14,0.25925925925925924
main>account>subpage3>subsubpage_r,OLB,78,3,0.038461538461538464
main>account>subpage3>subsubpage_s,OLB,185,37,0.2
main>account>subpage3>subsubpage_v,OLB,11,3,0.2727272727272727
main>account>subpage3>subsubpage_x,OLB,188,-4,-0.02127659574468085
main>account>subpage3>subsubpage_y,OLB,480,84,0.175
main>account>subpage4>subsubpage_c,OLB,76,14,0.18421052631578946
main>account>subpage4>subsubpage_e,OLB,2284,227,0.09938704028021016
main>account>subpage4>subsubpage_g,OLB,116,8,0.06896551724137931
main>account>subpage4>subsubpage_i,OLB,76,-9,-0.11842105263157894
main>account>subpage4>subsubpage_k,OLB,8803,2837,0.3222764966488697
main>account>subpage4>subsubpage_l,OLB,935,9,0.009625668449197862
main>account>subpage4>subsubpage_m,OLB,152,-5,-0.03289473684210526
main>account>subpage4>subsubpage_o,OLB,73,18,0.2465753424657534
main>account>subpage4>subsubpage_p,OLB,181,-22,-0.12154696132596685
main>account>subpage4>subsubpage_r,OLB,108,31,0.28703703703703703
